num_tries,boost_used,attack_duration,score,character_type,hitpoints
259.0,1.0,21.0,4216.7530225,1,1313
232.0,1.0,32.0,4149.5886313,3,1225
284.0,1.0,37.0,4383.0845771,3,1837
161.0,0.0,46.0,2007.6880835,3,1415
26.0,0.0,24.0,5128.440367,0,1084
43.0,0.0,36.0,3177.0491803,2,713
130.0,0.0,22.0,4311.1638954,2,2058
97.0,0.0,33.0,2325.9911894,3,2101
161.0,0.0,35.0,2544.0874915,2,1339
178.0,1.0,31.0,4074.5614035,2,1475
451.0,1.0,38.0,3149.642968,0,1975
159.0,0.0,26.0,4123.2091691,0,1084
33.0,0.0,38.0,3056.4102564,1,2298
37.0,0.0,33.0,5026.8456376,3,1818
160.0,1.0,34.0,5520.7253886,0,2185
12.0,1.0,21.0,2210.5263158,3,1225
366.0,0.0,40.0,3521.4085634,1,788
42.0,0.0,44.0,3348.9208633,0,923
82.0,1.0,48.0,3042.2885572,3,2994
203.0,1.0,27.0,5129.6089385,0,931
69.0,1.0,12.0,4080.9061488,3,963
100.0,0.0,33.0,3065.8761528,2,713
129.0,0.0,24.0,2511.3895216,0,900
351.0,0.0,37.0,3618.1483188,3,2677
65.0,0.0,42.0,3664.7727273,1,1786
222.0,1.0,15.0,3236.6646229,3,2205
144.0,0.0,42.0,2599.009901,3,2677
172.0,0.0,27.0,4556.8561872,2,2058
112.0,1.0,29.0,2827.8787879,3,2205
7.0,0.0,47.0,5440.0,0,900
589.0,0.0,14.0,2663.2527652,1,788
211.0,1.0,21.0,3603.8961039,2,713
193.0,0.0,32.0,2698.0609418,0,923
344.0,1.0,27.0,3944.9260581,3,2677
179.0,0.0,14.0,3144.0329218,3,963
79.0,0.0,19.0,4203.2520325,2,1297
110.0,1.0,22.0,4855.6149733,3,2677
146.0,0.0,16.0,4378.1038375,3,1415
57.0,1.0,30.0,1931.8568995,3,2205
262.0,1.0,33.0,4876.984127,2,1297
37.0,0.0,31.0,4657.8947369,2,2058
207.0,0.0,25.0,2751.6930023,3,1926
135.0,1.0,45.0,3419.5519349,2,2058
248.0,0.0,10.0,4266.0300136,2,713
113.0,1.0,26.0,3856.6878981,3,2677
262.0,1.0,42.0,7648.4458735,2,1297
271.0,0.0,49.0,4051.3029315,3,2121
201.0,1.0,28.0,3517.2413793,3,2029
110.0,0.0,47.0,3514.516129,0,2230
586.0,1.0,31.0,4203.4797995,3,2677
182.0,0.0,47.0,3242.7572427,2,2591
250.0,0.0,24.0,4199.4698476,1,2298
131.0,0.0,26.0,7117.3469388,3,2029
179.0,1.0,47.0,4579.229122,2,713
101.0,0.0,13.0,1687.6456876,1,1202
65.0,0.0,22.0,6847.107438,0,2289
210.0,1.0,48.0,4104.0299906,0,1043
35.0,0.0,29.0,4333.3333334,0,2866
109.0,0.0,48.0,2844.2822384,1,1260
75.0,0.0,19.0,2718.2130584,3,1415
206.0,0.0,11.0,3811.4649681,2,2058
201.0,1.0,47.0,5554.4871795,0,2557
71.0,0.0,27.0,5951.1278196,3,2029
499.0,0.0,41.0,2394.6211533,0,2248
151.0,0.0,31.0,3834.1067286,1,1992
102.0,1.0,28.0,4452.3809524,2,2109
131.0,0.0,33.0,1936.6412214,0,2248
63.0,1.0,39.0,3543.8596491,1,1260
814.0,1.0,19.0,2893.2979222,3,1415
83.0,0.0,38.0,3124.2038217,2,601
360.0,0.0,22.0,4909.8062954,1,1339
144.0,0.0,20.0,2919.1709845,0,2248
182.0,0.0,47.0,4591.1664779,2,1297
211.0,1.0,24.0,3267.0623146,1,1992
294.0,1.0,46.0,2197.4267968,2,1459
85.0,0.0,20.0,1783.0985915,2,1459
534.0,1.0,30.0,2686.4209053,0,1975
38.0,1.0,24.0,3151.6245487,2,1339
49.0,0.0,48.0,5334.7826087,0,2735
52.0,1.0,47.0,2921.6216216,0,2248
440.0,0.0,27.0,2967.4612183,3,963
22.0,0.0,19.0,2129.1666667,3,1074
179.0,1.0,46.0,2911.7865085,1,1633
40.0,1.0,46.0,2382.3529412,3,2101
80.0,0.0,10.0,2958.6056645,0,1579
126.0,1.0,42.0,3318.4979137,0,2557
103.0,1.0,14.0,3138.8140161,2,2622
27.0,0.0,38.0,5930.4347825,3,1837
325.0,1.0,25.0,3989.2418032,2,713
309.0,0.0,35.0,4056.6298343,3,2677
32.0,0.0,19.0,3105.0,1,720
394.0,1.0,41.0,2344.4173276,0,2248
156.0,1.0,28.0,3913.0434782,1,1313
200.0,1.0,41.0,3553.6,2,713
126.0,0.0,34.0,3388.121547,2,2622
141.0,0.0,48.0,3062.0525059,0,1084
230.0,1.0,33.0,3332.8290469,2,601
96.0,1.0,11.0,3115.3846154,1,788
431.0,1.0,36.0,4538.0434782,3,2559
30.0,1.0,13.0,4982.0359281,3,1538
145.0,1.0,29.0,3477.9792746,0,2866
193.0,1.0,18.0,3275.1235585,1,1992
70.0,0.0,14.0,3142.8571429,2,2109
41.0,1.0,34.0,4666.6666666,0,754
370.0,0.0,28.0,2691.858679,0,1975
76.0,1.0,18.0,3997.7375566,0,2230
260.0,0.0,18.0,2009.2198582,0,2919
39.0,0.0,26.0,4660.4651163,3,2029
132.0,1.0,39.0,3075.4950495,0,2557
515.0,1.0,48.0,3781.6132441,2,2109
4.0,1.0,42.0,7769.2307692,2,1475
141.0,0.0,28.0,3387.9093199,0,2557
140.0,1.0,39.0,5125.9541984,3,2029
148.0,0.0,32.0,3304.0380047,0,2612
113.0,1.0,44.0,2945.8794588,0,900
110.0,0.0,19.0,4019.4902549,3,2121
236.0,1.0,45.0,2730.2862883,2,713
25.0,1.0,32.0,2823.5294118,2,1406
215.0,0.0,16.0,3121.3202498,2,2058
134.0,0.0,34.0,5129.6875,0,2735
381.0,1.0,24.0,2626.2975779,3,2101
80.0,1.0,25.0,3362.9191321,0,2557
378.0,1.0,16.0,3650.9305493,3,2677
449.0,1.0,28.0,3134.7323601,1,788
154.0,0.0,36.0,3050.3282276,0,2289
218.0,0.0,14.0,3247.2848788,3,1818
273.0,0.0,19.0,4085.7740585,1,1278
105.0,0.0,23.0,2809.0379009,1,1260
262.0,0.0,46.0,2883.1521739,0,2557
129.0,1.0,45.0,2683.7315131,3,563
139.0,0.0,15.0,4823.5294118,3,2677
97.0,1.0,46.0,3591.1708253,2,2848
98.0,1.0,41.0,3405.6761269,2,713
14.0,1.0,49.0,3405.0632911,3,2121
54.0,1.0,48.0,3670.7317073,1,1786
109.0,1.0,47.0,2422.2821204,3,1415
82.0,1.0,28.0,3845.703125,2,1428
80.0,0.0,38.0,2663.7931034,3,963
130.0,1.0,48.0,2961.0,2,713
68.0,1.0,41.0,2788.213628,1,1992
288.0,0.0,22.0,3241.2392077,0,2557
57.0,0.0,10.0,3872.909699,2,1428
85.0,1.0,18.0,5284.5528456,2,1297
235.0,1.0,17.0,3524.6478873,1,1339
188.0,0.0,49.0,2833.5543767,1,1339
158.0,1.0,27.0,5034.7305389,2,713
15.0,1.0,47.0,1583.3333333,3,563
84.0,1.0,39.0,4340.229885,1,2298
188.0,0.0,35.0,4110.5442177,2,2770
77.0,1.0,24.0,4931.372549,0,2289
12.0,0.0,41.0,3364.8648648,3,963
266.0,0.0,22.0,2642.9789653,0,931
136.0,0.0,26.0,4329.3413174,0,2230
357.0,1.0,38.0,3341.4868105,0,931
222.0,1.0,34.0,3531.4009662,3,2677
186.0,1.0,12.0,3334.0675477,1,1633
99.0,1.0,23.0,2851.8057285,0,2760
337.0,0.0,19.0,3609.2985318,2,2058
36.0,1.0,13.0,3755.7603687,1,2091
116.0,0.0,13.0,3902.0217729,1,1786
63.0,0.0,33.0,3777.7777778,0,2557
133.0,0.0,45.0,2504.2826552,1,1260
59.0,1.0,34.0,2777.3109244,3,2205
91.0,0.0,30.0,4330.3571428,2,1475
51.0,1.0,25.0,3753.4246575,1,1440
25.0,1.0,49.0,2191.0569106,0,2248
199.0,0.0,29.0,2833.1533477,3,1415
584.0,1.0,17.0,3719.1206248,3,2677
180.0,0.0,17.0,3710.4,2,713
232.0,0.0,26.0,3733.5223246,1,1633
97.0,1.0,39.0,4025.1798561,3,2677
130.0,1.0,19.0,3752.8089887,1,1633
227.0,0.0,30.0,3745.3798768,2,2058
138.0,0.0,26.0,2380.4523425,0,2256
174.0,1.0,45.0,3821.0161662,2,2591
171.0,1.0,35.0,2271.9352831,3,2205
92.0,0.0,13.0,3019.9004975,1,2091
260.0,1.0,16.0,2799.8882057,3,2205
227.0,1.0,18.0,3761.2565445,2,2058
134.0,1.0,27.0,2657.2815534,0,2230
473.0,1.0,45.0,4562.7256318,1,1339
35.0,1.0,31.0,4711.6564418,1,1614
152.0,0.0,38.0,4203.2742155,3,1926
122.0,0.0,42.0,3483.4532374,3,1818
58.0,1.0,27.0,3575.8513932,2,2622
1026.0,0.0,31.0,4215.6177156,1,788
92.0,0.0,26.0,4475.2851711,1,1339
134.0,0.0,24.0,2766.1538461,1,2713
2169.0,1.0,46.0,4419.4547708,3,2677
503.0,0.0,28.0,4594.3804035,2,1297
178.0,1.0,33.0,3832.4382384,0,2289
123.0,0.0,43.0,4094.7546531,3,1818
106.0,0.0,16.0,3287.8625134,3,1415
242.0,0.0,39.0,3628.3185841,0,2557
291.0,1.0,43.0,4376.8421053,1,1108
118.0,0.0,37.0,3712.0291616,2,1428
106.0,0.0,36.0,3327.3381295,2,1428
384.0,0.0,36.0,2906.7702553,3,1415
323.0,0.0,21.0,3664.7108131,2,2058
126.0,1.0,47.0,3926.369863,0,1322
30.0,0.0,36.0,3448.1132075,3,2677
167.0,1.0,12.0,3738.6156648,3,2121
123.0,0.0,30.0,4109.0289608,3,2677
2497.0,0.0,31.0,3744.709566,3,1225
64.0,1.0,34.0,2861.3445378,2,2217
41.0,1.0,17.0,4319.391635,2,1297
233.0,1.0,24.0,5881.081081,2,1297
191.0,1.0,43.0,2146.2493254,3,1415
135.0,1.0,15.0,2448.0587618,2,1028
164.0,0.0,11.0,3429.2497626,1,1339
81.0,1.0,12.0,2888.5191348,0,1975
240.0,0.0,35.0,3065.8967392,2,2915
55.0,0.0,44.0,4684.4919786,2,2058
114.0,0.0,25.0,4061.682243,0,2866
172.0,1.0,44.0,3443.8386042,1,1339
129.0,1.0,24.0,3624.8331108,1,1339
59.0,1.0,43.0,2804.7493403,0,900
181.0,0.0,35.0,2378.6270347,0,2248
210.0,0.0,16.0,4150.7092199,0,2230
49.0,1.0,27.0,4509.202454,2,2058
162.0,1.0,24.0,2874.1784037,3,2101
213.0,1.0,37.0,3212.6472412,0,2572
260.0,1.0,41.0,3962.0548745,0,2735
239.0,1.0,35.0,2136.9782481,3,2101
123.0,1.0,36.0,2548.2815057,2,2058
84.0,1.0,33.0,3350.6493506,0,2230
272.0,1.0,45.0,3598.6519608,1,1786
67.0,1.0,49.0,3164.9484536,3,2677
110.0,0.0,40.0,3572.8715729,0,1084
38.0,1.0,43.0,1855.2631579,1,1932
146.0,0.0,15.0,4724.3975903,2,1428
203.0,1.0,14.0,3712.2171946,2,2622
89.0,0.0,34.0,3962.8180039,0,930
110.0,1.0,19.0,3994.4444444,3,705
182.0,1.0,14.0,3606.9958848,0,2289
164.0,1.0,44.0,3071.2962963,0,2406
48.0,1.0,45.0,3051.5151515,0,2185
138.0,1.0,28.0,4318.9415042,3,1837
336.0,0.0,14.0,3018.2086614,1,1370
316.0,1.0,19.0,3959.1419816,0,2185
173.0,1.0,40.0,3603.6036036,0,2406
57.0,1.0,33.0,3395.0177936,0,2866
96.0,0.0,24.0,4238.170347,2,713
71.0,1.0,13.0,2624.7723133,2,2622
223.0,1.0,10.0,3590.1639344,0,2289
165.0,1.0,33.0,4042.6742532,3,1818
72.0,0.0,12.0,5177.1653543,2,1929
136.0,0.0,33.0,3359.3256059,2,2848
66.0,1.0,32.0,5161.0486891,0,1084
110.0,0.0,49.0,3849.2268041,2,713
138.0,0.0,44.0,3521.7391304,1,1339
383.0,0.0,11.0,2974.3690852,2,2109
518.0,1.0,39.0,2191.4731633,0,923
77.0,0.0,25.0,2132.9011345,2,2915
109.0,1.0,16.0,3181.1797753,0,2557
581.0,1.0,24.0,3038.7339531,2,713
61.0,0.0,31.0,2904.1394336,2,2848
115.0,1.0,14.0,4602.1276596,1,1339
248.0,0.0,12.0,3828.9473684,1,1313
192.0,1.0,43.0,3038.8278388,2,1902
263.0,0.0,28.0,2896.9834946,1,1992
290.0,1.0,45.0,3816.7330677,0,2230
60.0,0.0,27.0,3276.0290557,0,2248
111.0,0.0,15.0,3975.4816113,0,1975
77.0,1.0,46.0,3639.1509434,0,729
187.0,0.0,24.0,2370.1657459,2,1902
451.0,0.0,10.0,3578.1057811,3,567
409.0,1.0,16.0,2325.0073465,3,1415
118.0,0.0,25.0,2754.5357524,1,1633
326.0,0.0,10.0,2087.8823074,0,900
36.0,1.0,38.0,3672.0,2,1902
144.0,1.0,12.0,3555.862069,1,1996
34.0,1.0,19.0,2800.78125,2,1902
185.0,1.0,27.0,3779.8507463,1,1339
164.0,0.0,40.0,4195.4707986,1,1108
70.0,1.0,15.0,3111.8644068,2,1173
270.0,0.0,12.0,2307.5892857,3,1225
372.0,0.0,36.0,2538.6022686,1,2091
76.0,1.0,18.0,3272.0763723,3,1818
26.0,1.0,18.0,6028.8461539,3,1837
85.0,0.0,35.0,2569.1318328,0,1084
23.0,0.0,49.0,3760.6837607,1,1260
34.0,0.0,31.0,3483.4123223,2,1406
321.0,1.0,37.0,4285.3012048,2,713
81.0,1.0,27.0,4156.25,0,2289
159.0,0.0,16.0,2886.9895537,3,2313
272.0,0.0,16.0,3847.0273881,2,713
556.0,0.0,17.0,2336.7198839,0,2258
190.0,0.0,29.0,2951.4480409,2,1419
59.0,1.0,15.0,3685.3146853,3,2029
11.0,0.0,42.0,5333.3333333,3,2029
307.0,0.0,37.0,2463.2352941,0,2539
196.0,1.0,30.0,2997.3427812,0,1084
209.0,0.0,48.0,5225.4584681,1,2298
209.0,0.0,21.0,3158.808933,1,2298
116.0,0.0,40.0,3777.6243094,3,2121
225.0,0.0,25.0,3963.0746044,3,2677
76.0,0.0,22.0,3023.1023102,1,1633
191.0,0.0,32.0,2771.0918114,3,1415
110.0,1.0,43.0,2461.4561028,2,2848
114.0,1.0,14.0,2209.9031216,0,931
47.0,1.0,19.0,3450.9090909,2,707
149.0,0.0,40.0,2859.6037899,1,788
181.0,1.0,46.0,2822.8684732,3,1074
375.0,0.0,30.0,3623.1244484,0,2557
186.0,0.0,20.0,3447.3684211,3,1818
165.0,1.0,38.0,2476.5681327,2,707
40.0,1.0,27.0,2793.9189189,0,2866
179.0,1.0,46.0,3139.1304348,0,2289
157.0,1.0,25.0,3808.0568721,2,1475
97.0,1.0,22.0,2423.0769231,0,2572
245.0,1.0,11.0,4484.3260188,3,2677
126.0,0.0,29.0,4630.2521009,3,2677
184.0,1.0,33.0,4218.2741116,0,2289
371.0,0.0,22.0,3364.3410853,3,2677
165.0,0.0,11.0,3665.2935118,1,1339
101.0,0.0,49.0,3534.8837209,0,2866
16.0,0.0,44.0,5903.2258065,3,1818
73.0,1.0,32.0,3366.0130719,1,2298
100.0,1.0,35.0,4327.5261324,2,1297
130.0,0.0,17.0,3161.3545817,3,1538
84.0,1.0,13.0,3363.0831643,1,1996
211.0,1.0,30.0,2659.1048437,0,2539
202.0,1.0,12.0,3697.7040816,2,1173
277.0,1.0,39.0,2813.8651472,2,713
98.0,1.0,29.0,2874.617737,2,2848
148.0,1.0,20.0,2949.1891892,0,2572
39.0,0.0,37.0,2634.3283582,0,900
528.0,0.0,38.0,3205.5900621,0,2289
108.0,0.0,47.0,2687.3126873,3,2205
134.0,1.0,46.0,1869.9122107,1,1932
98.0,0.0,23.0,3786.4271457,2,1902
124.0,1.0,13.0,5132.0132013,1,1339
215.0,1.0,21.0,2642.9819453,3,2101
109.0,0.0,47.0,5210.7526881,1,1339
517.0,0.0,32.0,4188.1264456,2,2109
88.0,1.0,31.0,4981.4814815,2,2058
76.0,0.0,19.0,2467.0406732,2,713
695.0,0.0,16.0,4714.5333719,3,2677
796.0,1.0,33.0,3343.8467492,3,2677
95.0,0.0,38.0,4866.6666666,1,2298
52.0,0.0,12.0,5649.5726496,2,1297
234.0,0.0,22.0,3597.1337579,3,2029
256.0,0.0,34.0,2626.7384477,1,1992
210.0,0.0,40.0,4824.8638839,2,2622
66.0,1.0,24.0,2259.7402597,3,563
17.0,0.0,37.0,3223.5294118,2,1401
68.0,0.0,41.0,4361.8090452,2,1902
32.0,0.0,20.0,2003.9525692,2,2770
155.0,1.0,46.0,5380.0,1,2298
36.0,0.0,29.0,3650.0,0,1579
46.0,1.0,44.0,3041.2698412,1,1633
765.0,0.0,24.0,2670.8641587,0,1975
334.0,0.0,35.0,5150.9686039,1,1339
137.0,0.0,23.0,3495.412844,1,2091
296.0,1.0,18.0,2563.2823366,3,1225
205.0,0.0,39.0,2819.7831978,0,2539
65.0,0.0,25.0,2748.2993197,0,2406
213.0,0.0,48.0,2518.8387894,0,2248
112.0,1.0,14.0,4139.9253731,0,931
214.0,1.0,19.0,3293.7576499,3,2677
272.0,1.0,48.0,3095.1557093,3,2677
321.0,0.0,34.0,2756.0073937,3,1538
217.0,0.0,10.0,2343.3916717,0,1975
126.0,0.0,41.0,3443.9411099,0,2185
20.0,0.0,19.0,2030.3030303,2,2058
178.0,0.0,32.0,4157.2192513,3,2677
165.0,0.0,20.0,3930.1948052,2,2058
155.0,1.0,20.0,2804.7285464,1,1992
316.0,0.0,17.0,2469.7336562,1,1260
82.0,1.0,45.0,3017.0940171,0,2406
141.0,1.0,44.0,2060.2409639,2,707
163.0,0.0,49.0,4264.6766169,2,1428
146.0,1.0,40.0,3301.0882709,0,2289
56.0,0.0,14.0,4141.3043478,2,1401
116.0,1.0,43.0,3125.7606491,3,1415
199.0,1.0,35.0,2364.3835616,3,2101
85.0,0.0,30.0,3507.5376884,3,2677
68.0,1.0,42.0,2896.6292135,0,2289
69.0,1.0,20.0,2651.8847007,1,1743
197.0,1.0,12.0,4233.1460674,2,2058
72.0,0.0,49.0,3768.8172043,0,2289
176.0,0.0,33.0,2430.0071787,0,2248
487.0,1.0,24.0,3579.6070461,3,2121
272.0,0.0,33.0,3354.0575916,0,2230
279.0,0.0,11.0,2873.5697941,0,2248
180.0,1.0,26.0,3627.6978417,3,1538
131.0,1.0,18.0,3812.195122,0,729
888.0,1.0,38.0,2866.7944418,3,1415
105.0,0.0,31.0,2827.176781,0,2557
14.0,0.0,24.0,2581.9672131,0,2248
237.0,0.0,27.0,4411.8466899,2,713
195.0,0.0,26.0,3279.494382,2,713
35.0,1.0,26.0,3580.3108808,0,2406
9.0,1.0,35.0,3395.3488372,2,1401
56.0,1.0,37.0,2832.1428571,2,2058
326.0,1.0,45.0,2532.6340326,3,1415
582.0,0.0,16.0,3112.9689175,1,1633
84.0,1.0,38.0,2624.3093923,0,2760
120.0,1.0,24.0,3697.9166667,0,2289
54.0,1.0,25.0,1309.5652174,3,2101
214.0,0.0,14.0,4154.3624161,0,1084
288.0,0.0,35.0,3236.9597616,3,1415
110.0,1.0,32.0,2734.7447074,0,2557
164.0,0.0,33.0,2524.6122724,2,2622
161.0,1.0,22.0,5064.8298216,0,754
264.0,1.0,48.0,3615.2004787,2,713
928.0,0.0,45.0,2509.1149662,0,900
666.0,1.0,32.0,3498.7951807,3,2313
238.0,1.0,44.0,2850.2051983,1,1743
188.0,0.0,18.0,6081.9444445,1,1339
134.0,1.0,32.0,3638.1418093,0,931
14.0,1.0,12.0,1487.6033058,1,1202
58.0,0.0,36.0,4226.9736842,1,1614
116.0,0.0,39.0,3684.754522,3,1837
236.0,0.0,36.0,3491.5084915,2,2058
80.0,0.0,48.0,3907.239819,0,2557
112.0,1.0,32.0,3093.206951,3,2101
92.0,1.0,33.0,4241.4486922,3,2677
159.0,0.0,14.0,5393.7232524,0,1579
90.0,1.0,30.0,3265.1515151,0,1084
113.0,1.0,40.0,3991.7898193,1,2298
13.0,1.0,16.0,2529.4117647,1,1614
209.0,0.0,13.0,2876.0207869,0,2230
933.0,0.0,20.0,3830.9589993,2,713
517.0,1.0,45.0,3489.7593446,2,713
89.0,1.0,23.0,4627.1510516,3,2029
260.0,0.0,42.0,3021.9714965,0,2846
80.0,0.0,23.0,4219.2622951,2,713
126.0,1.0,21.0,2802.7522936,0,2572
133.0,1.0,27.0,4344.6327683,2,2848
398.0,1.0,38.0,3341.4141414,3,628
374.0,0.0,22.0,4010.7816712,0,2289
138.0,1.0,25.0,3572.6587728,2,1428
218.0,1.0,31.0,5009.7864768,3,1837
37.0,1.0,32.0,3459.2274678,3,567
555.0,0.0,31.0,3370.5285638,2,713
85.0,1.0,30.0,2178.8732394,0,2612
98.0,1.0,10.0,3756.097561,1,2298
164.0,1.0,36.0,3124.3478261,1,2091
166.0,1.0,37.0,2584.1371919,0,2258
227.0,1.0,49.0,2344.6882217,1,1202
224.0,0.0,45.0,3192.7512356,0,1282
82.0,1.0,27.0,4073.0593608,1,2091
334.0,1.0,44.0,3381.3485114,1,2298
255.0,1.0,41.0,4140.7624634,0,2230
48.0,1.0,46.0,2360.4060914,3,1225
44.0,0.0,20.0,3988.8268156,1,1313
116.0,0.0,17.0,4065.3950954,2,1297
131.0,1.0,49.0,4246.9798657,3,1837
159.0,0.0,20.0,4755.074425,3,2677
117.0,1.0,31.0,3672.7272727,3,2677
24.0,0.0,31.0,4539.0625,2,1428
125.0,0.0,25.0,3213.9479905,3,628
259.0,1.0,11.0,4818.9964158,0,2289
105.0,0.0,30.0,4215.4696133,0,2230
79.0,0.0,46.0,3184.5342706,1,1992
38.0,0.0,33.0,4090.3614458,2,2109
260.0,0.0,19.0,2859.2725104,0,2612
192.0,1.0,33.0,3403.609516,2,1942
396.0,1.0,22.0,3046.492986,3,2559
632.0,0.0,47.0,2301.2641602,3,1415
432.0,1.0,43.0,3591.3884007,0,2557
341.0,0.0,24.0,2891.3129711,3,2205
173.0,0.0,37.0,3386.2433862,0,2230
73.0,1.0,18.0,3899.0384615,3,628
40.0,0.0,49.0,5076.9230769,0,2289
154.0,0.0,43.0,2501.6366612,0,931
21.0,0.0,18.0,3809.9173554,1,2298
187.0,1.0,22.0,4133.3938294,3,1538
130.0,0.0,24.0,4090.523338,0,2557
257.0,1.0,32.0,3861.5500376,1,1339
87.0,0.0,28.0,4569.979716,0,2230
96.0,1.0,10.0,2569.5187166,2,2299
194.0,0.0,34.0,3273.1747334,0,2557
162.0,1.0,26.0,3185.4508197,3,963
236.0,0.0,39.0,5479.9072643,0,2735
46.0,1.0,48.0,2878.9346247,3,643
48.0,1.0,24.0,3097.6253298,3,1074
99.0,0.0,38.0,3845.2579035,3,2677
264.0,1.0,30.0,2564.3564356,1,788
172.0,1.0,26.0,4188.6409737,1,1633
196.0,0.0,35.0,3140.66103,1,1786
221.0,1.0,45.0,3066.2151994,0,2557
26.0,0.0,34.0,2613.2075472,0,2185
98.0,0.0,40.0,3926.2589928,3,2677
114.0,0.0,18.0,4364.6322379,1,2298
108.0,1.0,42.0,3977.9411765,1,1339
41.0,1.0,24.0,3601.659751,1,2091
277.0,0.0,46.0,4672.2891566,3,2205
195.0,0.0,28.0,2670.1030928,2,2058
24.0,1.0,16.0,4748.3870968,2,713
96.0,0.0,18.0,1533.6225597,0,2612
102.0,0.0,15.0,3655.6701031,2,1459
68.0,1.0,12.0,3332.4175824,0,2289
170.0,0.0,30.0,2718.5628743,0,2557
153.0,0.0,46.0,5120.4663212,3,1837
136.0,1.0,18.0,2627.3291925,0,2248
424.0,0.0,46.0,2343.0693069,3,1415
205.0,1.0,27.0,4505.3763441,1,1440
460.0,0.0,21.0,2308.2382763,0,1282
325.0,1.0,42.0,3269.621422,2,2622
10.0,0.0,17.0,4100.0,1,788
17.0,1.0,17.0,3180.3278689,2,1428
216.0,1.0,19.0,3421.8181818,3,2677
167.0,0.0,37.0,3079.6777082,2,1942
232.0,1.0,27.0,4454.3429844,0,1322
424.0,0.0,37.0,4052.5838622,2,2622
18.0,0.0,43.0,2928.0,2,1902
613.0,0.0,26.0,4166.6164507,3,2677
23.0,1.0,23.0,5481.0126582,0,2289
137.0,0.0,29.0,2770.7509881,3,1415
211.0,1.0,10.0,2460.3841536,0,2258
98.0,0.0,32.0,4685.5241265,2,1297
440.0,0.0,26.0,2085.0027071,2,1459
347.0,1.0,35.0,3745.5138662,0,2557
135.0,1.0,15.0,3203.562341,0,2289
322.0,0.0,40.0,4609.4720497,1,1339
243.0,1.0,17.0,3317.2256964,2,1297
84.0,0.0,24.0,2277.4193548,0,2248
153.0,1.0,13.0,2362.9310345,0,2539
126.0,1.0,46.0,3287.3730043,2,1320
156.0,0.0,14.0,3241.979835,2,1475
109.0,0.0,31.0,2414.1749723,2,713
24.0,1.0,21.0,3788.9908257,0,2866
151.0,1.0,30.0,4755.2370452,2,1297
55.0,1.0,45.0,2413.2231405,3,2205
140.0,0.0,31.0,5157.7335375,3,1837
141.0,1.0,24.0,4329.9748111,2,1297
495.0,0.0,19.0,3468.3908046,0,2230
380.0,0.0,15.0,3692.91685,3,1837
98.0,1.0,46.0,3466.1016949,0,1587
52.0,0.0,11.0,3514.4694534,1,1992
442.0,1.0,25.0,3622.5402504,1,2298
40.0,1.0,38.0,2047.84689,1,1932
272.0,1.0,38.0,3335.2450469,0,2557
217.0,0.0,23.0,3547.0459519,1,2298
198.0,1.0,15.0,4241.9928825,0,2230
43.0,0.0,11.0,2787.0036101,0,931
460.0,1.0,13.0,3010.0840336,3,1415
340.0,1.0,44.0,3942.9373246,1,2298
204.0,1.0,49.0,4161.0169491,3,1837
123.0,0.0,36.0,3314.9236193,2,1428
61.0,1.0,16.0,2585.5130785,2,1028
20.0,1.0,12.0,4705.2631579,3,648
218.0,0.0,44.0,2810.2143758,0,2230
152.0,1.0,43.0,2979.4200187,0,2557
201.0,0.0,39.0,3520.2922078,1,1339
358.0,1.0,24.0,2716.1782416,3,1074
67.0,1.0,29.0,2044.0366973,1,1932
86.0,1.0,16.0,2609.3023256,0,2248
228.0,1.0,18.0,2898.2850384,3,1837
126.0,1.0,12.0,4320.1024328,2,1297
40.0,0.0,13.0,2915.3605016,1,2081
31.0,0.0,44.0,7018.1818181,2,1475
224.0,1.0,20.0,2568.3997981,0,923
414.0,1.0,32.0,2205.8453011,3,1415
292.0,1.0,41.0,3485.6982614,1,2298
41.0,1.0,13.0,4786.2903226,0,2230
204.0,1.0,37.0,4226.3023058,2,1320
307.0,1.0,36.0,3741.8590882,2,2109
47.0,0.0,15.0,2888.8888889,3,1818
219.0,0.0,15.0,3242.6686217,3,2677
86.0,0.0,17.0,5420.4204204,1,1339
450.0,0.0,43.0,2695.317131,0,2557
146.0,0.0,43.0,3521.9941349,3,1837
53.0,1.0,49.0,5322.5806452,1,1339
180.0,0.0,21.0,4538.6158475,2,1297
51.0,1.0,49.0,2408.9635854,1,1932
135.0,0.0,33.0,3123.3766234,3,2677
402.0,0.0,17.0,3124.6303338,2,707
103.0,0.0,15.0,2676.6917293,0,931
59.0,1.0,10.0,4268.5512367,1,2081
96.0,1.0,44.0,4084.0707965,1,1313
124.0,0.0,28.0,3433.4511189,0,2557
165.0,1.0,11.0,4644.4159179,2,713
183.0,0.0,49.0,4011.8811881,2,713
580.0,0.0,38.0,2756.6914872,3,1415
314.0,1.0,39.0,4060.0974553,1,2091
64.0,1.0,26.0,3144.963145,0,2406
102.0,0.0,29.0,3661.6541354,0,2557
88.0,1.0,22.0,3821.8390804,3,2313
456.0,0.0,45.0,3481.971831,2,1428
101.0,0.0,26.0,3502.5641026,0,931
141.0,0.0,11.0,4471.1751663,2,1297
101.0,1.0,42.0,4469.348659,3,1818
84.0,1.0,25.0,5087.2817955,1,1278
98.0,0.0,26.0,4101.2891345,1,2298
